timestamp,risk_score,risk_level,state_confidence,p_healthy,p_drought,p_heat,p_pest,p_waterlogging,p_low_light,p_sensor_anomaly,uncertainty_score,uncertainty_level,dominant_risk,sensor_score,vision_score,sensor_reliability,vision_reliability,dynamic_sensor_weight,dynamic_vision_weight,reliability_adjustments,sensor_probabilities,vision_probabilities,fused_probabilities,smoothed_probabilities,trend_flags,consistency_flags,conflict_flags,action_permission,safety_action,safety_policy,reasons,recommendation,uncertainty_case
2026-09-11 18:00,29.5,低,0.69,0.689,0.066,0.007,0.030,0.194,0.007,0.007,44.0,中,healthy,10.5,57.4,1.00,0.38,0.89,0.11,视觉置信度低，降低视觉模态权重,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.22；P(heat)=0.02；P(pest)=0.22；P(waterlogging)=0.22；P(low_light)=0.02；P(sensor_anomaly)=0.02,P(healthy)=0.88；P(drought)=0.03；P(heat)=0.01；P(pest)=0.03；P(waterlogging)=0.03；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.69；P(drought)=0.07；P(heat)=0.01；P(pest)=0.03；P(waterlogging)=0.19；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,环境传感器指标处于正常范围；图像标签未知；视觉置信度不足，不能单独作为强决策依据；视觉置信度低，降低视觉模态权重；最近 6 小时存在持续湿润或降雨，积水状态概率上升,优先让机器人复查该区域并重新采样,normal
2026-09-11 19:00,24.4,低,0.76,0.760,0.042,0.008,0.021,0.154,0.008,0.007,0.0,低,healthy,10.5,12.8,1.00,0.94,0.63,0.37,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.95；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.76；P(drought)=0.04；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.15；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-09-11 20:00,21.6,低,0.80,0.801,0.028,0.008,0.016,0.131,0.008,0.007,0.0,低,healthy,10.5,13.4,1.00,0.90,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.80；P(drought)=0.03；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.13；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-09-11 21:00,19.9,很低,0.82,0.823,0.020,0.009,0.013,0.118,0.009,0.008,0.0,低,healthy,10.5,13.8,1.00,0.88,0.65,0.35,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.82；P(drought)=0.02；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.12；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-09-11 22:00,18.9,很低,0.84,0.838,0.015,0.009,0.011,0.110,0.009,0.008,0.0,低,healthy,10.5,13.3,1.00,0.91,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.84；P(drought)=0.02；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.11；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-09-11 23:00,18.4,很低,0.84,0.845,0.013,0.009,0.011,0.106,0.009,0.008,0.0,低,healthy,10.5,14.0,1.00,0.87,0.65,0.35,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.84；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.11；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-09-12 00:00,45.0,中,0.33,0.625,0.011,0.008,0.009,0.331,0.008,0.007,47.0,中,waterlogging,69.6,12.6,1.00,0.95,0.70,0.30,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.11；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.86；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.35；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.61；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.63；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.33；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,降雨量较高且土壤湿度偏高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 01:00,51.7,中,0.58,0.371,0.013,0.007,0.012,0.584,0.007,0.006,0.0,低,waterlogging,71.2,73.5,1.00,0.81,0.67,0.33,,P(healthy)=0.09；P(drought)=0.00；P(heat)=0.00；P(pest)=0.00；P(waterlogging)=0.88；P(low_light)=0.00；P(sensor_anomaly)=0.00,P(healthy)=0.05；P(drought)=0.05；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.81；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.02；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.86；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.37；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.58；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,temporal_trend_supports_dominant_state,,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,降雨量较高且土壤湿度偏高；图像标签疑似积水；最近 6 小时存在持续湿润或降雨，积水状态概率上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
2026-09-12 02:00,62.7,中高,0.74,0.214,0.013,0.006,0.013,0.743,0.006,0.006,0.0,低,waterlogging,71.2,74.2,1.00,0.85,0.66,0.34,,P(healthy)=0.09；P(drought)=0.00；P(heat)=0.00；P(pest)=0.00；P(waterlogging)=0.88；P(low_light)=0.00；P(sensor_anomaly)=0.00,P(healthy)=0.04；P(drought)=0.05；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.83；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.08；P(drought)=0.02；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.86；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.21；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,降雨量较高且土壤湿度偏高；图像标签疑似积水；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
2026-09-12 03:00,60.4,中高,0.71,0.246,0.010,0.007,0.010,0.713,0.007,0.006,35.0,中,waterlogging,63.2,13.3,1.00,0.91,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.25；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.71；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 04:00,63.9,中高,0.75,0.196,0.016,0.007,0.016,0.752,0.007,0.007,44.0,中,waterlogging,63.2,57.4,1.00,0.32,0.90,0.10,视觉置信度低，降低视觉模态权重,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.22；P(heat)=0.02；P(pest)=0.22；P(waterlogging)=0.22；P(low_light)=0.02；P(sensor_anomaly)=0.02,P(healthy)=0.21；P(drought)=0.03；P(heat)=0.01；P(pest)=0.03；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.20；P(drought)=0.02；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.75；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签未知；视觉置信度不足，不能单独作为强决策依据；视觉置信度低，降低视觉模态权重；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 05:00,61.3,中高,0.72,0.233,0.012,0.008,0.012,0.720,0.008,0.007,35.0,中,waterlogging,63.2,14.0,1.00,0.87,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.23；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.72；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 06:00,60.0,中,0.71,0.251,0.010,0.008,0.010,0.705,0.008,0.007,35.0,中,waterlogging,63.2,14.1,1.00,0.86,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.25；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.71；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 07:00,59.0,中,0.69,0.265,0.009,0.008,0.009,0.694,0.008,0.007,35.0,中,waterlogging,63.2,13.1,1.00,0.92,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 08:00,58.5,中,0.69,0.272,0.008,0.008,0.008,0.688,0.008,0.007,35.0,中,waterlogging,63.2,13.1,1.00,0.92,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 09:00,59.2,中,0.66,0.265,0.044,0.007,0.008,0.663,0.007,0.007,35.0,中,waterlogging,63.2,12.6,1.00,0.95,0.70,0.30,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.42；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.26；P(drought)=0.04；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.66；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 10:00,60.2,中高,0.66,0.252,0.062,0.008,0.008,0.656,0.008,0.007,35.0,中,waterlogging,63.2,14.7,1.00,0.83,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.39；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.55；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.25；P(drought)=0.06；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.66；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 11:00,49.0,中,0.49,0.413,0.071,0.007,0.007,0.490,0.007,0.006,0.0,低,waterlogging,10.5,13.0,1.00,0.93,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.07；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.49；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
2026-09-12 12:00,54.9,中,0.61,0.327,0.039,0.006,0.006,0.610,0.006,0.005,35.0,中,waterlogging,69.6,13.0,1.00,0.93,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.11；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.86；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.35；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.61；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.33；P(drought)=0.04；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.61；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,降雨量较高且土壤湿度偏高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 13:00,57.0,中,0.65,0.296,0.024,0.007,0.007,0.651,0.007,0.006,35.0,中,waterlogging,63.2,14.8,1.00,0.82,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.39；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.55；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.30；P(drought)=0.02；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.65；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-09-12 14:00,64.9,中高,0.77,0.182,0.019,0.006,0.010,0.770,0.006,0.006,0.0,低,waterlogging,69.6,73.5,1.00,0.81,0.67,0.33,,P(healthy)=0.11；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.86；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.05；P(drought)=0.05；P(heat)=0.01；P(pest)=0.05；P(waterlogging)=0.81；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.09；P(drought)=0.02；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.84；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.18；P(drought)=0.02；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.77；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,降雨量较高且土壤湿度偏高；图像标签疑似积水；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
